"","G","Date","X","Opp","W.L","Tm","Opp.1","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","TRB","AST","STL","BLK","TOV","PF","EFF","ELO","FG_opp","FGA_opp","FG._opp","X3P_opp","X3PA_opp","X3P._opp","FT_opp","FTA_opp","FT._opp","ORB_opp","TRB_opp","AST_opp","STL_opp","BLK_opp","TOV_opp","PF_opp","EFF_opp","ELO_opp"
"12",12,"2015-11-20","@","NOP","L",90,104,34,84,0.405,9,17,0.529,13,16,0.813,5,43,22,5,8,8,17,14.2,1800.05396153922,40,88,0.455,8,22,0.364,16,17,0.941,7,53,26,3,3,9,17,12.0333333333333,1399.64303166136
"13",13,"2015-11-21","","MEM","W",92,82,34,72,0.472,7,21,0.333,17,22,0.773,7,40,20,7,6,17,20,13.4333333333333,1813.21093940885,32,74,0.432,1,9,0.111,17,17,1,7,35,19,13,2,16,23,11.9555555555556,1528.56373195476
"14",14,"2015-11-23","","PHO","W",98,84,42,82,0.512,9,20,0.45,5,10,0.5,11,38,21,18,3,20,20,14.2,1829.78360271879,34,73,0.466,7,19,0.368,9,10,0.9,9,37,23,13,3,28,17,11.3777777777778,1490.01313401686
"15",15,"2015-11-25","","DAL","W",88,83,33,81,0.407,8,28,0.286,14,19,0.737,12,52,23,6,4,13,12,14.9333333333333,1838.70333896157,34,83,0.41,6,22,0.273,9,12,0.75,9,46,21,7,1,13,21,10.7,1563.16474830469
"16",16,"2015-11-27","@","DEN","W",91,80,36,75,0.48,8,22,0.364,11,14,0.786,5,42,22,11,7,18,17,13.6,1853.64747044764,31,77,0.403,7,20,0.35,11,13,0.846,8,37,17,8,2,18,19,10.46,1337.15633489586
"17",17,"2015-11-28","","ATL","W",108,88,40,85,0.471,9,17,0.529,19,20,0.95,12,49,25,11,9,16,14,14.5777777777778,1873.85843595209,37,87,0.425,6,26,0.231,8,13,0.615,12,43,28,9,5,18,17,10.5909090909091,1623.75531399856
"18",18,"2015-11-30","@","CHI","L",89,92,37,90,0.411,2,14,0.143,13,18,0.722,12,47,20,5,4,9,17,14.9333333333333,1872.39421997842,37,86,0.43,6,16,0.375,12,20,0.6,12,51,25,4,6,10,21,13.2444444444444,1645.54177678385
"19",19,"2015-12-02","","MIL","W",95,70,37,90,0.411,7,21,0.333,14,20,0.7,11,54,25,11,9,11,12,12.6,1896.84843950742,26,78,0.333,3,14,0.214,15,18,0.833,6,44,17,7,6,16,20,12.4888888888889,1335.41090678001
"20",20,"2015-12-03","@","MEM","W",103,83,40,80,0.5,10,18,0.556,13,18,0.722,10,48,27,8,8,15,21,14.5777777777778,1919.41178211873,30,80,0.375,2,16,0.125,21,25,0.84,9,37,19,6,6,11,17,12.44,1536.35856988886
"21",21,"2015-12-05","","BOS","W",108,105,44,83,0.53,5,17,0.294,15,22,0.682,11,47,26,3,3,14,22,14.9333333333333,1926.60887647788,39,86,0.453,12,29,0.414,15,22,0.682,11,39,22,9,3,14,22,12.1111111111111,1609.32375095815
"22",22,"2015-12-07","@","PHI","W",119,68,47,76,0.618,4,11,0.364,21,25,0.84,7,47,32,4,1,7,17,9.62727272727273,1964.59526399687,26,75,0.347,4,24,0.167,12,21,0.571,6,31,14,3,1,13,25,9.72727272727273,1018.95727505698
"23",23,"2015-12-09","@","TOR","L",94,97,34,76,0.447,7,25,0.28,19,24,0.792,13,35,23,10,2,17,19,13.4090909090909,1962.72460715128,37,64,0.578,3,10,0.3,20,22,0.909,4,34,23,10,2,20,24,12.8875,1591.97594295996
"24",24,"2015-12-11","","LAL","W",109,87,44,82,0.537,6,14,0.429,15,25,0.6,11,49,26,9,6,13,13,11.9363636363636,1982.36754855157,36,88,0.409,9,25,0.36,6,10,0.6,9,36,20,7,5,15,21,9.56666666666667,1079.90648221191
"25",25,"2015-12-12","@","ATL","W",103,78,36,74,0.486,10,20,0.5,21,22,0.955,6,49,26,11,2,23,16,14.02,2008.80101539305,30,80,0.375,5,24,0.208,13,16,0.813,7,33,21,15,3,17,15,11.71,1604.37540633179
"26",26,"2015-12-14","","UTA","W",118,81,42,75,0.56,9,21,0.429,25,27,0.926,9,48,24,6,2,11,17,11.8538461538462,2041.82830442044,32,79,0.405,3,11,0.273,14,17,0.824,7,32,18,8,3,11,23,9.66363636363636,1542.87354088565
"27",27,"2015-12-16","","WAS","W",114,95,44,83,0.53,8,22,0.364,18,23,0.783,8,43,29,10,9,11,21,13.47,2061.56643001086,35,84,0.417,3,15,0.2,22,25,0.88,10,38,22,6,4,12,18,11.5222222222222,1436.31038605504
"28",28,"2015-12-18","","LAC","W",115,107,43,87,0.494,10,19,0.526,19,24,0.792,10,44,25,7,4,8,30,14.9333333333333,2073.23748686313,36,72,0.5,10,24,0.417,25,40,0.625,6,37,23,6,8,10,22,14.2888888888889,1752.61470560617
"29",29,"2015-12-21","","IND","W",106,92,46,89,0.517,6,20,0.3,8,9,0.889,7,45,27,8,7,9,14,14.02,2089.84153651005,38,90,0.422,7,19,0.368,9,15,0.6,13,48,21,5,3,14,15,11.9777777777778,1601.59301273301
"30",30,"2015-12-23","@","MIN","W",108,83,44,82,0.537,10,24,0.417,10,14,0.714,14,47,24,7,9,15,14,14.17,2112.24788068931,30,72,0.417,3,10,0.3,20,25,0.8,8,31,19,5,2,13,17,12.18,1192.09455806784
"31",31,"2015-12-25","@","HOU","L",84,88,36,88,0.409,5,20,0.25,7,8,0.875,14,47,24,11,4,15,20,14.9333333333333,2110.75853976089,32,74,0.432,7,15,0.467,17,26,0.654,8,42,23,8,2,17,17,12.6333333333333,1649.39305515126
"32",32,"2015-12-26","","DEN","W",101,86,39,81,0.481,7,10,0.7,16,17,0.941,10,41,21,11,12,11,10,13.02,2126.19952647669,38,86,0.442,5,18,0.278,5,6,0.833,8,36,25,6,3,15,16,10.6888888888889,1285.9525727938
"33",33,"2015-12-28","","MIN","W",101,95,37,72,0.514,5,17,0.294,22,28,0.786,5,36,25,5,5,16,18,13.47,2134.56315782383,39,82,0.476,3,11,0.273,14,24,0.583,6,32,25,12,4,15,29,11.72,1166.02730820594
"34",34,"2015-12-30","","PHO","W",112,79,43,76,0.566,6,14,0.429,20,33,0.606,6,46,26,13,5,13,16,12.3727272727273,2162.21869215014,32,81,0.395,5,18,0.278,10,18,0.556,8,36,18,6,3,15,23,9.80833333333333,1367.48146410618
"35",35,"2016-01-02","","HOU","W",121,103,45,86,0.523,13,24,0.542,18,19,0.947,8,39,31,9,2,11,22,14.9333333333333,2181.55081398474,37,74,0.5,9,22,0.409,20,33,0.606,8,37,26,7,4,15,20,12.6333333333333,1611.70849782079
"36",36,"2016-01-04","@","MIL","W",123,98,49,90,0.544,9,20,0.45,16,20,0.8,13,44,32,11,5,13,20,13.06,2203.59089867108,37,77,0.481,3,12,0.25,21,30,0.7,10,35,23,6,5,15,18,13.3875,1246.11054058449
"37",37,"2016-01-06","","UTA","W",123,98,52,86,0.605,9,21,0.429,10,13,0.769,8,38,34,10,2,13,21,11.3545454545455,2227.03694574879,37,79,0.468,7,18,0.389,17,18,0.944,10,34,21,8,3,18,17,7.91,1534.38358971911
"38",38,"2016-01-08","","NYK","W",100,99,41,93,0.441,4,13,0.308,14,17,0.824,12,49,23,5,9,8,16,14.9333333333333,2231.21978967241,38,91,0.418,9,21,0.429,14,17,0.824,10,44,19,1,4,8,14,12.9666666666667,1162.47120659673
"39",39,"2016-01-11","@","BRK","W",106,79,44,82,0.537,4,13,0.308,14,19,0.737,10,40,27,8,4,12,15,12.9416666666667,2253.11569879576,33,73,0.452,2,12,0.167,11,13,0.846,5,30,15,5,3,15,18,10.61,1151.35372849864
"40",40,"2016-01-12","@","DET","W",109,99,41,85,0.482,5,14,0.357,22,27,0.815,11,49,20,9,5,17,20,15.4875,2266.18164487408,38,91,0.418,6,23,0.261,17,26,0.654,11,41,22,8,2,12,24,11.8333333333333,1538.91721050709
"41",41,"2016-01-14","","CLE","W",99,95,38,83,0.458,5,17,0.294,18,22,0.818,11,45,17,6,7,11,16,15.75,2274.2994968017,38,82,0.463,10,26,0.385,9,11,0.818,9,43,15,4,2,17,23,13.3888888888889,1965.92133144851
"42",42,"2016-01-17","","DAL","W",112,83,42,90,0.467,5,20,0.25,23,28,0.821,6,51,22,7,5,7,21,13.4090909090909,2300.10580428876,29,81,0.358,6,23,0.261,19,25,0.76,5,45,20,4,6,13,23,11.0545454545455,1573.37244733743
"43",43,"2016-01-21","@","PHO","W",117,89,42,86,0.488,9,14,0.643,24,28,0.857,10,43,24,8,6,8,21,11.2272727272727,2322.8793203852,32,81,0.395,6,18,0.333,19,23,0.826,9,43,18,3,4,13,26,8.55714285714286,1250.32738050185
"44",44,"2016-01-22","@","LAL","W",108,95,43,85,0.506,11,21,0.524,11,13,0.846,7,35,26,10,13,6,14,11.8545454545455,2334.045386813,38,84,0.452,6,16,0.375,13,18,0.722,12,45,19,3,5,11,12,10.4555555555556,818.913931439234
"45",45,"2016-01-25","@","GSW","L",90,120,31,74,0.419,5,14,0.357,23,31,0.742,9,38,21,11,4,25,21,12.0166666666667,2311.71554295205,44,85,0.518,11,26,0.423,21,25,0.84,10,45,31,15,3,21,25,13.5363636363636,2406.81660029853
"46",46,"2016-01-27","","HOU","W",130,99,50,90,0.556,12,23,0.522,18,21,0.857,12,49,34,7,3,13,28,12.7727272727273,2339.09446646831,28,73,0.384,8,30,0.267,35,52,0.673,12,40,14,7,11,15,22,12.0363636363636,1637.88099184616
"47",47,"2016-01-30","@","CLE","L",103,117,40,81,0.494,6,18,0.333,17,21,0.81,8,32,20,2,2,6,19,12.7727272727273,2333.80670236326,45,82,0.549,9,23,0.391,18,21,0.857,10,43,24,4,4,9,21,13.3888888888889,2023.77327271966
"48",48,"2016-02-01","","ORL","W",107,92,40,78,0.513,9,24,0.375,18,21,0.857,5,42,27,6,10,13,14,12.3818181818182,2347.53041685396,39,96,0.406,5,17,0.294,9,11,0.818,19,51,19,9,6,16,19,13.2666666666667,1221.89142690588
"49",49,"2016-02-03","","NOP","W",110,97,42,81,0.519,9,15,0.6,17,18,0.944,4,36,30,6,8,14,13,14.8125,2360.34717237462,41,90,0.456,3,19,0.158,12,14,0.857,11,45,21,12,4,16,23,11.3,1300.92647398016
"50",50,"2016-02-05","@","DAL","W",116,90,41,80,0.513,12,22,0.545,22,25,0.88,8,42,19,6,4,13,23,12.34,2384.2794404704,33,73,0.452,3,15,0.2,21,27,0.778,5,36,17,7,2,15,23,10.7727272727273,1548.52042550479
"51",51,"2016-02-06","","LAL","W",106,102,39,88,0.443,8,24,0.333,20,25,0.8,15,51,27,4,6,10,19,14.3875,2389.56825930267,34,86,0.395,10,30,0.333,24,27,0.889,13,46,19,5,3,8,22,10.1,739.72956829094
"52",52,"2016-02-09","@","MIA","W",119,101,47,89,0.528,6,14,0.429,19,26,0.731,11,43,25,10,4,10,17,12.66,2407.28392782688,40,70,0.571,4,12,0.333,17,24,0.708,1,31,21,7,5,17,20,12.56,1485.55373390139
"53",53,"2016-02-10","@","ORL","W",98,96,38,89,0.427,8,20,0.4,14,15,0.933,11,44,24,6,11,13,14,12.76,2412.19749461584,37,91,0.407,8,20,0.4,14,16,0.875,13,50,26,7,7,15,18,12.4,1196.31202594075
"54",54,"2016-02-18","@","LAC","L",86,105,35,83,0.422,4,17,0.235,12,15,0.8,5,33,19,11,2,15,16,11.7,2408.09077512287,39,78,0.5,12,25,0.48,15,20,0.75,8,45,23,8,7,18,20,13.4571428571429,1976.9684825852
"55",55,"2016-02-19","@","LAL","W",119,113,48,88,0.545,6,12,0.5,17,18,0.944,13,39,30,6,9,10,20,11.7,2414.68208912663,40,81,0.494,10,22,0.455,23,26,0.885,12,36,20,5,4,15,17,11,718.757999332079
"56",56,"2016-02-21","@","PHO","W",118,111,43,82,0.524,10,16,0.625,22,34,0.647,8,42,23,10,9,12,20,11.7,2422.9462991927,43,93,0.462,9,24,0.375,16,22,0.727,13,46,26,6,5,13,30,8.44,1112.96397457318
"57",57,"2016-02-24","@","SAC","W",108,92,44,85,0.518,8,19,0.421,12,15,0.8,6,50,26,13,8,16,16,13.72,2437.48211303654,39,96,0.406,6,18,0.333,8,15,0.533,10,44,27,13,1,14,14,13.8625,1243.44311910517
"58",58,"2016-02-25","@","UTA","W",96,78,38,79,0.481,9,18,0.5,11,12,0.917,9,43,17,5,5,11,16,15.375,2456.00772947782,33,77,0.429,3,17,0.176,9,12,0.75,4,31,15,6,2,11,10,11.5888888888889,1636.05890782378
"59",59,"2016-02-27","@","HOU","W",104,94,37,76,0.487,8,19,0.421,22,28,0.786,7,43,24,4,4,13,21,14.6,2468.44205947065,35,84,0.417,8,25,0.32,16,22,0.727,9,39,19,5,4,14,27,13.8428571428571,1625.77282152951
"60",60,"2016-03-02","","DET","W",97,81,43,84,0.512,3,14,0.214,8,9,0.889,5,41,25,8,6,8,20,14.6,2483.69839820203,31,78,0.397,6,19,0.316,13,23,0.565,7,42,19,3,1,15,13,11.5666666666667,1509.486909493
"61",61,"2016-03-03","@","NOP","W",94,86,36,81,0.444,8,21,0.381,14,15,0.933,5,49,27,8,10,11,11,14.0777777777778,2492.8920073872,35,89,0.393,8,24,0.333,8,8,1,7,41,23,6,4,11,13,11.375,1257.82658499429
"62",62,"2016-03-05","","SAC","W",104,94,40,81,0.494,8,23,0.348,16,19,0.842,11,46,31,6,5,21,21,10.6333333333333,2502.7253610518,37,81,0.457,6,16,0.375,14,21,0.667,7,33,21,13,4,19,19,13.8,1196.31285059875
"63",63,"2016-03-07","@","IND","L",91,99,34,96,0.354,4,28,0.143,19,22,0.864,18,52,15,5,6,8,19,14.9333333333333,2502.18028982263,32,78,0.41,7,16,0.438,28,30,0.933,8,48,19,5,7,9,18,12.8625,1639.08433726062
"64",64,"2016-03-08","@","MIN","W",116,91,47,85,0.553,4,19,0.211,18,19,0.947,9,46,28,13,7,9,16,11.3909090909091,2519.00045569665,36,79,0.456,4,15,0.267,15,19,0.789,7,35,18,5,2,15,17,13.1625,886.105366757592
"65",65,"2016-03-10","","CHI","W",109,101,44,93,0.473,6,17,0.353,15,19,0.789,9,40,29,14,4,8,12,14.8111111111111,2527.99850139597,39,86,0.453,11,22,0.5,12,13,0.923,11,50,23,5,5,21,18,11.0666666666667,1752.69139494081
"66",66,"2016-03-12","","OKC","W",93,85,34,85,0.4,4,24,0.167,21,25,0.84,13,44,17,12,3,11,17,15.75,2539.73336663755,31,81,0.383,2,18,0.111,21,25,0.84,18,56,18,7,2,19,23,14.925,2068.72082684582
"67",67,"2016-03-15","","LAC","W",108,87,44,82,0.537,8,20,0.4,12,16,0.75,12,42,25,6,4,10,21,13.5,2561.30862567614,32,69,0.464,8,19,0.421,15,22,0.682,5,27,15,5,4,13,17,12.4222222222222,1998.05442335042
"68",68,"2016-03-17","","POR","W",118,110,45,86,0.523,8,16,0.5,20,22,0.909,4,37,35,8,11,7,24,13.5,2571.01185813699,39,89,0.438,10,22,0.455,22,30,0.733,14,49,23,5,6,13,22,11.7333333333333,1570.57841125477
"69",69,"2016-03-19","","GSW","W",87,79,32,78,0.41,8,21,0.381,15,18,0.833,14,53,17,4,6,17,19,15.5857142857143,2578.88077302755,31,82,0.378,9,36,0.25,8,10,0.8,7,37,24,12,3,10,21,14.2,2659.00296792871
"70",70,"2016-03-21","@","CHO","L",88,91,37,86,0.43,4,17,0.235,10,13,0.769,9,47,23,9,12,16,17,14.9333333333333,2578.46367656938,35,87,0.402,8,19,0.421,13,19,0.684,10,46,18,11,5,14,12,13.2888888888889,1331.35412934282
"71",71,"2016-03-23","","MIA","W",112,88,42,81,0.519,8,14,0.571,20,24,0.833,10,44,26,7,4,10,12,13.025,2598.34172639752,37,77,0.481,7,14,0.5,7,12,0.583,6,36,23,8,6,14,16,11.7333333333333,1574.63141445086
"72",72,"2016-03-25","","MEM","W",110,104,44,77,0.571,7,18,0.389,15,18,0.833,8,37,25,7,5,14,12,10.5222222222222,2606.54868291038,44,83,0.53,7,18,0.389,9,13,0.692,8,31,23,11,4,10,19,8.01,1592.10379151062
"73",73,"2016-03-26","@","OKC","L",92,111,37,86,0.43,4,15,0.267,14,17,0.824,13,34,14,8,3,12,17,8.74,2602.35442580576,44,85,0.518,7,20,0.35,16,18,0.889,13,47,19,6,5,17,18,14.3333333333333,2176.78312112729
"74",74,"2016-03-28","@","MEM","W",101,87,37,72,0.514,5,15,0.333,22,30,0.733,10,43,23,9,7,14,21,11.125,2616.53809333136,33,83,0.398,6,19,0.316,15,24,0.625,13,39,19,8,4,14,22,8.01,1577.92012398503
"75",75,"2016-03-30","","NOP","W",100,92,36,75,0.48,12,24,0.5,16,22,0.727,6,38,23,10,8,12,18,13.0727272727273,2624.63744851708,36,80,0.45,8,17,0.471,12,18,0.667,11,44,27,6,0,17,17,7.86666666666667,1156.61669529902
"76",76,"2016-04-02","","TOR","W",102,95,35,77,0.455,5,20,0.25,27,30,0.9,15,47,28,11,5,14,14,14.17,2634.83834206515,40,80,0.5,6,18,0.333,9,10,0.9,6,32,18,8,3,13,21,9.5,1945.62541992991
"77",77,"2016-04-05","@","UTA","W",88,86,32,72,0.444,7,17,0.412,17,19,0.895,4,32,16,10,4,8,16,14.8111111111111,2640.3778815209,32,68,0.471,5,17,0.294,17,21,0.81,5,40,13,5,4,16,18,11.6222222222222,1709.56435883193
"78",78,"2016-04-07","@","GSW","L",101,112,39,80,0.488,7,16,0.438,16,23,0.696,5,32,28,10,2,12,11,14.01,2628.29548832508,45,83,0.542,12,25,0.48,10,11,0.909,7,43,33,8,2,15,22,14.7777777777778,2748.3655432893
"79",79,"2016-04-08","@","DEN","L",98,102,36,85,0.424,3,14,0.214,23,28,0.821,8,45,20,6,8,10,12,7.75555555555556,2628.30102877321,40,86,0.465,6,22,0.273,16,19,0.842,8,47,21,9,7,11,23,9.77777777777778,1084.32989335315
"80",80,"2016-04-10","","GSW","L",86,92,34,90,0.378,3,17,0.176,15,19,0.789,18,53,21,10,5,11,18,13.9222222222222,2618.8543625737,34,77,0.442,10,27,0.37,14,18,0.778,7,46,19,7,6,13,18,15.6375,2761.97390364591
"81",81,"2016-04-12","","OKC","W",102,98,37,87,0.425,4,14,0.286,24,32,0.75,11,42,15,12,8,11,22,13.76,2627.07163929669,35,87,0.402,6,25,0.24,22,25,0.88,18,55,18,7,5,21,23,7.9875,2229.1329470302
"82",82,"2016-04-13","@","DAL","W",96,91,35,74,0.473,6,23,0.261,20,26,0.769,8,42,24,8,3,14,19,8.54444444444444,2634.7397880637,31,77,0.403,12,39,0.308,17,21,0.81,11,41,20,8,2,12,23,10.7,1580.84723048269
