"","X.1","G","Date","X","Opp","W.L","Tm","Opp.1","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","TRB","AST","STL","BLK","TOV","PF","EFF","FG_opp","FGA_opp","FG._opp","X3P_opp","X3PA_opp","X3P._opp","FT_opp","FTA_opp","FT._opp","ORB_opp","TRB_opp","AST_opp","STL_opp","BLK_opp","TOV_opp","PF_opp","EFF_opp"
"24",24,24,"12/18/15","","DET","L",144,147,50,120,0.417,5,22,0.227,39,44,0.886,20,62,21,5,9,16,35,12.17,56,124,0.452,8,29,0.276,27,46,0.587,19,64,28,7,4,11,35,10.9111111111111
"25",25,25,"12/19/15","@","NYK","L",91,107,37,94,0.394,5,21,0.238,12,17,0.706,18,47,17,7,1,13,20,10.7,41,82,0.5,5,20,0.25,20,24,0.833,10,43,19,6,2,11,15,12.41
"26",26,26,"12/21/15","","BRK","L",102,105,43,95,0.453,9,26,0.346,7,13,0.538,15,45,32,8,8,13,15,12.49,43,94,0.457,7,20,0.35,12,14,0.857,15,51,26,9,4,14,13,11.7555555555556
"27",27,27,"12/25/15","@","OKC","W",105,96,40,92,0.435,7,18,0.389,18,20,0.9,16,53,22,8,6,16,19,13.2,37,96,0.385,6,24,0.25,16,23,0.696,18,48,20,12,3,13,15,13.45
"28",28,28,"12/26/15","@","DAL","L",111,118,42,78,0.538,8,21,0.381,19,26,0.731,13,41,20,7,7,17,23,12.4333333333333,40,87,0.46,16,33,0.485,22,28,0.786,16,42,24,10,1,11,25,11.925
"29",29,29,"12/28/15","","TOR","W",104,97,40,87,0.46,8,21,0.381,16,24,0.667,11,49,23,4,10,10,15,13.2375,38,88,0.432,6,20,0.3,15,24,0.625,11,46,23,5,5,7,19,13.2444444444444
"30",30,30,"12/30/15","","IND","W",102,100,37,86,0.43,6,18,0.333,22,27,0.815,14,53,15,6,10,21,19,11.6111111111111,37,97,0.381,7,22,0.318,19,24,0.792,16,46,18,14,7,12,21,11.6888888888889
"31",31,31,"1/1/16","","NYK","W",108,81,39,85,0.459,10,16,0.625,20,25,0.8,14,54,27,4,9,7,19,11.23,31,84,0.369,6,19,0.316,13,17,0.765,11,42,16,3,7,11,25,11.79
"32",32,32,"1/3/16","@","TOR","W",115,113,42,82,0.512,9,21,0.429,22,25,0.88,8,42,23,4,8,11,18,11.23,42,92,0.457,13,31,0.419,16,19,0.842,13,37,21,6,8,8,19,13.2444444444444
"33",33,33,"1/5/16","","MIL","W",117,106,46,83,0.554,5,19,0.263,20,20,1,7,45,27,5,10,15,11,12.3666666666667,46,102,0.451,6,16,0.375,8,14,0.571,17,43,28,9,3,10,19,13.575
"34",34,34,"1/7/16","","BOS","W",101,92,39,94,0.415,9,22,0.409,14,17,0.824,12,54,23,4,5,16,18,12.3666666666667,35,98,0.357,5,25,0.2,17,22,0.773,15,51,17,11,3,11,19,13.9857142857143
"35",35,35,"1/9/16","@","ATL","L",105,120,36,83,0.434,7,18,0.389,26,31,0.839,12,46,16,7,6,21,13,14.0571428571429,49,94,0.521,10,24,0.417,12,15,0.8,8,40,33,15,13,15,22,11.13
"36",36,36,"1/11/16","","WAS","L",100,114,34,81,0.42,9,22,0.409,23,27,0.852,10,44,18,5,6,16,16,12.66,48,99,0.485,9,24,0.375,9,10,0.9,13,43,31,10,7,9,23,9.36
"37",37,37,"1/12/16","@","MIL","L",101,106,35,85,0.412,12,29,0.414,19,24,0.792,20,57,22,3,8,17,25,12.6666666666667,43,93,0.462,3,13,0.231,17,28,0.607,14,40,28,11,9,5,19,13.3875
"38",38,38,"1/14/16","@","PHI","W",115,111,41,88,0.466,7,17,0.412,26,31,0.839,17,53,17,9,2,23,20,10.8,42,93,0.452,12,27,0.444,15,20,0.75,11,34,23,13,5,12,27,11.4444444444444
"39",39,39,"1/15/16","","DAL","L",77,83,31,86,0.36,2,19,0.105,13,15,0.867,12,47,16,6,2,8,19,13.275,30,77,0.39,8,22,0.364,15,17,0.882,7,43,20,1,6,9,16,12.4125
"40",40,40,"1/18/16","@","DET","W",111,101,44,84,0.524,9,21,0.429,14,20,0.7,6,38,28,6,6,10,16,12.5,42,95,0.442,5,26,0.192,12,20,0.6,20,50,18,8,2,11,16,11.8333333333333
"41",41,41,"1/20/16","","GSW","L",94,125,37,100,0.37,1,20,0.05,19,24,0.792,16,49,14,4,4,10,17,12.14,50,95,0.526,12,32,0.375,13,20,0.65,12,55,38,8,9,10,17,14.5888888888889
"42",42,42,"1/22/16","@","BOS","L",101,110,38,89,0.427,3,13,0.231,22,26,0.846,15,50,11,7,4,20,19,12.6222222222222,43,96,0.448,8,23,0.348,16,21,0.762,16,46,26,14,6,12,22,12.2666666666667
"43",43,43,"1/23/16","@","CLE","W",96,83,38,87,0.437,7,17,0.412,13,15,0.867,13,53,21,2,5,7,18,13.0875,35,94,0.372,4,24,0.167,9,22,0.409,16,48,17,5,5,4,18,14.3875
"44",44,44,"1/25/16","","MIA","L",84,89,35,88,0.398,5,18,0.278,9,12,0.75,12,49,18,5,3,13,18,13.0875,37,81,0.457,3,14,0.214,12,17,0.706,6,46,21,7,3,11,15,11.375
"45",45,45,"1/28/16","@","LAL","W",114,91,47,95,0.495,6,17,0.353,14,16,0.875,12,51,29,12,5,10,19,12.8625,32,85,0.376,9,25,0.36,18,23,0.783,11,41,21,6,4,14,17,10.0333333333333
"46",46,46,"1/31/16","@","LAC","L",93,120,40,93,0.43,5,15,0.333,8,11,0.727,11,42,19,2,4,9,20,11.26,45,84,0.536,17,32,0.531,13,19,0.684,7,46,26,8,6,11,15,12.075
"47",47,47,"2/1/16","@","UTA","L",96,105,39,90,0.433,5,21,0.238,13,20,0.65,8,42,19,4,7,14,25,12.575,38,85,0.447,7,18,0.389,22,33,0.667,10,50,19,5,4,14,23,10.76
"48",48,48,"2/3/16","@","SAC","W",107,102,40,88,0.455,11,21,0.524,16,21,0.762,10,49,26,8,0,17,21,10.1,42,88,0.477,6,20,0.3,12,19,0.632,9,45,21,12,8,16,19,14.1
"49",49,49,"2/5/16","@","DEN","L",110,115,43,93,0.462,5,12,0.417,19,27,0.704,11,40,21,5,7,10,31,9.12,39,87,0.448,6,18,0.333,31,44,0.705,13,48,22,5,8,10,24,12.5555555555556
"50",50,50,"2/6/16","@","MIN","L",105,112,40,85,0.471,8,20,0.4,17,19,0.895,9,31,27,5,4,11,17,10.2,45,87,0.517,1,12,0.083,21,22,0.955,14,45,24,7,4,9,15,11.6
"51",51,51,"2/8/16","@","CHO","L",91,108,35,90,0.389,10,25,0.4,11,14,0.786,8,41,25,5,8,7,22,8.73,35,80,0.438,14,36,0.389,24,31,0.774,10,56,20,6,8,13,19,13.2222222222222
"52",52,52,"2/10/16","","ATL","L",90,113,38,86,0.442,5,14,0.357,9,12,0.75,11,45,21,7,3,18,17,9.12727272727273,43,90,0.478,13,33,0.394,14,15,0.933,11,46,25,16,7,12,14,11.36
"53",53,53,"2/18/16","@","CLE","L",95,106,37,93,0.398,8,21,0.381,13,22,0.591,15,49,12,4,4,13,19,10.4555555555556,42,91,0.462,7,24,0.292,15,17,0.882,11,52,21,8,8,10,22,13.3888888888889
"54",54,54,"2/19/16","","TOR","W",116,106,48,93,0.516,7,16,0.438,13,20,0.65,11,49,32,4,6,9,27,10.05,38,88,0.432,5,18,0.278,25,34,0.735,11,45,22,7,7,8,19,13.4777777777778
"55",55,55,"2/21/16","","LAL","W",126,115,44,79,0.557,13,19,0.684,25,26,0.962,8,38,30,2,7,8,21,11.05,43,93,0.462,7,21,0.333,22,33,0.667,17,44,13,5,4,7,20,11
"56",56,56,"2/24/16","","WAS","W",109,104,44,88,0.5,8,23,0.348,13,16,0.813,7,50,26,6,2,15,22,9.71111111111111,38,90,0.422,9,28,0.321,19,26,0.731,9,42,19,11,4,11,22,12.61
"57",57,57,"2/26/16","@","ATL","L",88,103,32,88,0.364,5,20,0.25,19,22,0.864,17,49,19,3,2,20,20,9.52222222222222,37,89,0.416,7,34,0.206,22,24,0.917,13,48,28,14,11,11,21,11.36
"58",58,58,"2/27/16","","POR","L",95,103,39,94,0.415,7,22,0.318,10,12,0.833,10,50,33,4,6,9,21,9.52222222222222,38,87,0.437,5,21,0.238,22,27,0.815,8,47,20,6,7,10,17,12.5
"59",59,59,"3/1/16","@","MIA","L",111,129,41,90,0.456,11,23,0.478,18,26,0.692,8,29,20,10,2,9,22,9.88,52,77,0.675,6,12,0.5,19,25,0.76,4,38,28,5,11,15,23,13.4625
"60",60,60,"3/2/16","@","ORL","L",89,102,38,99,0.384,6,19,0.316,7,11,0.636,5,48,24,6,2,7,17,8.74,39,97,0.402,7,21,0.333,17,22,0.773,8,59,25,5,6,10,14,11.7888888888889
"61",61,61,"3/5/16","","HOU","W",108,100,36,79,0.456,9,21,0.429,27,34,0.794,12,53,28,8,4,25,21,13.4625,35,87,0.402,9,35,0.257,21,30,0.7,11,40,22,17,3,18,27,11.87
"62",62,62,"3/7/16","","MIL","W",100,90,39,78,0.5,10,25,0.4,12,15,0.8,6,44,35,5,11,18,18,11.3375,36,91,0.396,7,18,0.389,11,17,0.647,18,48,24,7,5,11,19,13.5625
"63",63,63,"3/10/16","@","SAS","L",101,109,39,86,0.453,11,22,0.5,12,13,0.923,11,50,23,5,5,21,18,11.0666666666667,44,93,0.473,6,17,0.353,15,19,0.789,9,40,29,14,4,8,12,14.8111111111111
"64",64,64,"3/11/16","","MIA","L",96,118,38,81,0.469,8,21,0.381,12,15,0.8,7,39,27,7,6,18,14,9.85,47,91,0.516,10,18,0.556,14,20,0.7,9,43,30,14,6,8,13,13.4625
"65",65,65,"3/14/16","@","TOR","W",109,107,41,83,0.494,9,25,0.36,18,20,0.9,8,38,23,2,7,8,22,9.92222222222222,37,83,0.446,6,20,0.3,27,31,0.871,10,42,12,5,9,5,18,12.0555555555556
"66",66,66,"3/16/16","@","WAS","L",96,117,35,87,0.402,6,20,0.3,20,23,0.87,9,40,20,10,3,18,20,10.0333333333333,43,88,0.489,13,21,0.619,18,24,0.75,9,47,25,12,6,15,19,13.4333333333333
"67",67,67,"3/17/16","","BRK","W",118,102,46,94,0.489,11,24,0.458,15,15,1,16,50,26,6,8,9,16,10.25,40,86,0.465,6,21,0.286,16,20,0.8,12,39,22,7,3,9,18,9.92
"68",68,68,"3/19/16","","UTA","W",92,85,39,80,0.488,6,19,0.316,8,11,0.727,11,42,24,4,6,11,12,10.25,35,86,0.407,8,27,0.296,7,12,0.583,15,40,22,5,4,10,14,10.84
"69",69,69,"3/21/16","","SAC","W",109,102,41,91,0.451,12,24,0.5,15,23,0.652,11,40,28,13,7,9,16,11.98,40,88,0.455,9,29,0.31,13,16,0.813,14,50,23,6,2,19,19,12.58
"70",70,70,"3/23/16","","NYK","L",107,115,38,82,0.463,15,32,0.469,16,21,0.762,6,34,29,7,5,6,12,11.98,45,87,0.517,14,25,0.56,11,15,0.733,14,53,28,4,6,10,16,12.3333333333333
"71",71,71,"3/24/16","@","NYK","L",94,106,37,89,0.416,6,25,0.24,14,18,0.778,7,34,15,9,2,8,14,10.25,39,76,0.513,13,30,0.433,15,16,0.938,5,45,19,4,9,17,12,12.8333333333333
"72",72,72,"3/26/16","@","ORL","L",89,111,36,88,0.409,6,24,0.25,11,17,0.647,11,40,20,2,3,13,16,11.98,48,89,0.539,7,19,0.368,8,12,0.667,12,50,32,5,7,13,21,8.73
"73",73,73,"3/28/16","","ATL","L",100,102,40,106,0.377,9,22,0.409,11,15,0.733,18,58,22,4,5,7,17,11.98,36,85,0.424,5,22,0.227,25,28,0.893,7,48,22,4,13,8,13,11.66
"74",74,74,"3/29/16","@","IND","W",98,96,37,87,0.425,10,26,0.385,14,16,0.875,12,41,22,5,6,15,19,12.6666666666667,39,90,0.433,3,19,0.158,15,17,0.882,13,44,20,9,6,11,16,11.64
"75",75,75,"3/31/16","@","HOU","W",103,100,37,77,0.481,11,24,0.458,18,22,0.818,5,42,28,5,4,15,20,11.31,36,90,0.4,9,25,0.36,19,22,0.864,13,45,19,5,6,9,19,12.9333333333333
"76",76,76,"4/2/16","","DET","L",90,94,34,88,0.386,9,25,0.36,13,15,0.867,11,47,21,6,10,11,25,10.72,32,76,0.421,10,20,0.5,20,34,0.588,7,45,17,8,2,10,16,13.025
"77",77,77,"4/3/16","@","MIL","W",102,98,39,74,0.527,7,26,0.269,17,22,0.773,6,34,30,10,4,11,16,10.72,40,85,0.471,2,7,0.286,16,20,0.8,15,44,28,6,7,14,17,11.7
"78",78,78,"4/5/16","@","MEM","L",92,108,34,77,0.442,11,29,0.379,13,19,0.684,13,42,22,6,11,20,20,11.25,39,87,0.448,7,19,0.368,23,26,0.885,12,42,18,13,1,11,15,9.43333333333333
"79",79,79,"4/7/16","@","MIA","L",98,106,35,78,0.449,3,14,0.214,25,28,0.893,12,41,18,6,7,12,12,11.8,44,92,0.478,4,14,0.286,14,17,0.824,15,47,16,8,2,10,20,13.4625
"80",80,80,"4/9/16","","CLE","W",105,102,40,89,0.449,8,24,0.333,17,21,0.81,13,45,19,8,6,12,22,11.25,36,83,0.434,19,40,0.475,11,18,0.611,12,42,24,5,5,15,18,15.1714285714286
"81",81,81,"4/11/16","@","NOP","W",121,116,44,77,0.571,10,23,0.435,23,26,0.885,5,35,29,5,3,9,20,9.04444444444444,41,80,0.513,12,26,0.462,22,28,0.786,10,33,28,8,2,10,23,7.8375
"82",82,82,"4/13/16","","PHI","W",115,105,39,83,0.47,15,24,0.625,22,27,0.815,16,53,27,8,8,17,13,9.7,37,81,0.457,17,35,0.486,14,18,0.778,4,31,28,10,7,13,24,11.0714285714286
